DP02247	f753f2b2d9752a30646c83e8630d1df8	976	Gene3D	G3DSA:2.60.40.10		118	206	3.8E-36	T	18-06-2019
DP02247	f753f2b2d9752a30646c83e8630d1df8	976	Gene3D	G3DSA:2.60.40.10		322	409	1.2E-11	T	18-06-2019
DP02247	f753f2b2d9752a30646c83e8630d1df8	976	Gene3D	G3DSA:2.60.40.10		425	505	9.3E-6	T	18-06-2019
DP01779	f2634f6101cf609092f3a61898b6a1e4	289	Gene3D	G3DSA:1.10.10.60		184	258	3.4E-26	T	18-06-2019
DP02253	4bef06853109012611b5071b00af87ba	508	Gene3D	G3DSA:3.40.50.10260		294	500	6.4E-20	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		233	326	1.5E-19	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:3.40.50.410		1049	1234	2.7E-27	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		973	1048	1.3E-8	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		433	513	3.3E-12	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		866	955	1.2E-17	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		776	865	5.3E-13	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		684	775	4.6E-19	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		331	422	1.7E-13	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:3.40.50.410		31	227	3.0E-61	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		514	591	3.3E-12	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:2.60.40.10		599	683	7.0E-15	T	18-06-2019
DP02163	5fee08b99008bd3ad21b01cd193d49a7	2944	Gene3D	G3DSA:4.10.410.10		2872	2935	4.8E-22	T	18-06-2019
DP01647	45a7ff25e41b953aede7ff97f29a1f18	518	Gene3D	G3DSA:1.10.565.10		312	508	3.8E-73	T	18-06-2019
DP01647	45a7ff25e41b953aede7ff97f29a1f18	518	Gene3D	G3DSA:1.10.565.10		85	142	3.8E-73	T	18-06-2019
DP01647	45a7ff25e41b953aede7ff97f29a1f18	518	Gene3D	G3DSA:3.30.50.10		31	84	6.1E-27	T	18-06-2019
DP01304	3d69ad2ef8b35285ad4a450d15d9f7ef	297	Gene3D	G3DSA:3.40.1180.10		92	297	2.8E-34	T	18-06-2019
DP01310	42da49549654b2834d4dd439efa53b7a	373	Gene3D	G3DSA:2.10.110.10		306	367	5.7E-13	T	18-06-2019
DP01310	42da49549654b2834d4dd439efa53b7a	373	Gene3D	G3DSA:2.10.110.10		179	240	2.8E-19	T	18-06-2019
DP01310	42da49549654b2834d4dd439efa53b7a	373	Gene3D	G3DSA:2.10.110.10		242	305	2.4E-15	T	18-06-2019
DP01582	47ea526bde2efd273ff93c4f2c3082d9	1770	Gene3D	G3DSA:2.30.230.10		22	321	1.2E-55	T	18-06-2019
DP01582	47ea526bde2efd273ff93c4f2c3082d9	1770	Gene3D	G3DSA:2.20.80.10		921	1064	1.4E-4	T	18-06-2019
DP01582	47ea526bde2efd273ff93c4f2c3082d9	1770	Gene3D	G3DSA:1.25.10.20		395	770	6.2E-91	T	18-06-2019
DP02159	43e5d80b7978294346479b8eadd52f2d	505	Gene3D	G3DSA:3.40.1580.10		107	182	1.0E-6	T	18-06-2019
DP02159	43e5d80b7978294346479b8eadd52f2d	505	Gene3D	G3DSA:3.40.1580.10		233	291	1.0E-6	T	18-06-2019
DP01497	0ae240be070c1bde807455179909bb25	956	Gene3D	G3DSA:3.40.50.1820		134	702	3.5E-146	T	18-06-2019
DP01675	59b67b49698a9c8be2d09be79ae19c3f	621	Gene3D	G3DSA:1.10.720.30		1	65	2.7E-35	T	18-06-2019
DP01675	59b67b49698a9c8be2d09be79ae19c3f	621	Gene3D	G3DSA:3.30.40.10		331	410	7.8E-4	T	18-06-2019
DP01654	3de91af361b22e90692651f6b799874d	427	Gene3D	G3DSA:3.40.1370.10		6	262	5.5E-127	T	18-06-2019
DP01764	247d121c45a474ebb7605cac7d2640f3	433	Gene3D	G3DSA:3.30.50.10		99	164	2.1E-30	T	18-06-2019
DP01764	247d121c45a474ebb7605cac7d2640f3	433	Gene3D	G3DSA:1.10.565.10		165	432	1.4E-77	T	18-06-2019
DP01277	30f93e6946c0ec1a7d595b99ce57dc18	1270	Gene3D	G3DSA:2.60.40.10		1162	1260	5.1E-5	T	18-06-2019
DP01804	41d2ab848706c17e0a49f37c38cab93c	127	Gene3D	G3DSA:2.30.31.10		63	126	2.8E-33	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:3.30.63.10		770	830	2.8E-23	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:1.10.287.650		342	394	6.6E-28	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:3.40.50.300		831	911	1.8E-33	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:3.40.50.300		736	767	1.8E-33	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:2.30.30.40		614	733	5.2E-45	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:2.30.30.40		565	578	5.2E-45	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:1.10.510.10		57	294	2.9E-64	T	18-06-2019
DP01438	1ddfa8dc48dc78391c08cee6fa77bfb9	926	Gene3D	G3DSA:2.30.42.10		485	564	4.4E-20	T	18-06-2019
DP01441	438443029afc113ffd0a64259f0ebd24	441	Gene3D	G3DSA:1.10.150.50		47	135	3.9E-37	T	18-06-2019
DP01441	438443029afc113ffd0a64259f0ebd24	441	Gene3D	G3DSA:1.10.10.10		304	438	1.2E-54	T	18-06-2019
DP01996	ee1bb5e8b1621a649ee073ccfb5a8c01	700	Gene3D	G3DSA:2.60.120.380		355	505	7.2E-51	T	18-06-2019
DP01996	ee1bb5e8b1621a649ee073ccfb5a8c01	700	Gene3D	G3DSA:1.10.238.10		533	697	3.1E-45	T	18-06-2019
DP01996	ee1bb5e8b1621a649ee073ccfb5a8c01	700	Gene3D	G3DSA:3.90.70.10		321	350	5.7E-37	T	18-06-2019
DP01996	ee1bb5e8b1621a649ee073ccfb5a8c01	700	Gene3D	G3DSA:3.90.70.10		210	289	5.7E-37	T	18-06-2019
DP01461	50ff5c8e696e1310ea19fdc4c894ebc3	491	Gene3D	G3DSA:3.30.200.20		25	87	1.5E-29	T	18-06-2019
DP01461	50ff5c8e696e1310ea19fdc4c894ebc3	491	Gene3D	G3DSA:1.10.510.10		88	283	2.6E-67	T	18-06-2019
DP02191	b401c78948bda9fe95db1ef8dd55a1cf	193	Gene3D	G3DSA:3.10.110.10		17	192	3.5E-75	T	18-06-2019
DP01335	d35eab59f7d53b7da2438592203ea418	266	Gene3D	G3DSA:2.10.80.10		178	266	1.0E-25	T	18-06-2019
DP01963	82b49643af1b3a5b1f3404679ad58097	346	Gene3D	G3DSA:1.10.220.10		114	188	4.4E-30	T	18-06-2019
DP01963	82b49643af1b3a5b1f3404679ad58097	346	Gene3D	G3DSA:1.10.220.10		198	269	5.4E-17	T	18-06-2019
DP01963	82b49643af1b3a5b1f3404679ad58097	346	Gene3D	G3DSA:1.10.220.10		36	113	1.4E-18	T	18-06-2019
DP01963	82b49643af1b3a5b1f3404679ad58097	346	Gene3D	G3DSA:1.10.220.10		270	345	2.3E-30	T	18-06-2019
DP01486	83137b1cad66a548c1fac9eb1a44a7c1	226	Gene3D	G3DSA:2.60.40.10		38	129	1.6E-11	T	18-06-2019
DP01505	cbc71f42bfa9d5ba628fd0f044c0b4df	191	Gene3D	G3DSA:1.10.10.10		122	187	5.2E-27	T	18-06-2019
DP01505	cbc71f42bfa9d5ba628fd0f044c0b4df	191	Gene3D	G3DSA:1.10.1740.10		2	108	8.4E-38	T	18-06-2019
DP01161	bdeb804e3856ed3597653d08864f8b1d	504	Gene3D	G3DSA:3.30.40.10		3	57	6.6E-25	T	18-06-2019
DP01161	bdeb804e3856ed3597653d08864f8b1d	504	Gene3D	G3DSA:2.130.10.10		199	502	2.5E-71	T	18-06-2019
DP02231	c64390fa64351184058a70975ff15c6a	501	Gene3D	G3DSA:1.10.10.10		61	159	5.1E-43	T	18-06-2019
DP01285	fbf30271c2385d82e901470f0610d6ba	139	Gene3D	G3DSA:3.30.30.50		36	85	1.2E-19	T	18-06-2019
DP01262	d44eae525067b9f4204e967bf64fc769	677	Gene3D	G3DSA:1.10.20.10		10	76	4.3E-29	T	18-06-2019
DP01262	d44eae525067b9f4204e967bf64fc769	677	Gene3D	G3DSA:1.25.10.10		287	436	9.3E-5	T	18-06-2019
DP01451	e5ee0510d5e5b21769ec2369323734ab	619	Gene3D	G3DSA:3.80.10.10		207	366	5.6E-32	T	18-06-2019
DP01451	e5ee0510d5e5b21769ec2369323734ab	619	Gene3D	G3DSA:3.10.450.50		370	554	1.5E-78	T	18-06-2019
DP01451	e5ee0510d5e5b21769ec2369323734ab	619	Gene3D	G3DSA:3.30.70.330		97	200	2.7E-46	T	18-06-2019
DP01451	e5ee0510d5e5b21769ec2369323734ab	619	Gene3D	G3DSA:1.10.8.10		561	619	2.8E-29	T	18-06-2019
DP01115	117b97a399e87be2f7924ce56f248f54	605	Gene3D	G3DSA:1.20.5.170		514	559	8.4E-15	T	18-06-2019
DP01115	117b97a399e87be2f7924ce56f248f54	605	Gene3D	G3DSA:1.10.880.10		440	513	4.8E-37	T	18-06-2019
DP01769	c061eb023ed0c6253806d75a0e721b49	538	Gene3D	G3DSA:1.20.1250.20		106	233	3.8E-7	T	18-06-2019
DP01769	c061eb023ed0c6253806d75a0e721b49	538	Gene3D	G3DSA:1.20.1250.20		331	499	4.2E-13	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:4.10.630.10		638	647	5.2E-9	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:4.10.630.10		684	709	5.2E-9	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:3.30.450.20		263	376	1.1E-52	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:3.30.450.20		118	210	6.9E-25	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:4.10.280.10		32	100	9.4E-6	T	18-06-2019
DP01880	58e84708cdfec2ff87d6c9c1e9e679d3	1464	Gene3D	G3DSA:1.10.287.1070		1071	1115	9.4E-24	T	18-06-2019
DP01175	71da4c27bfa05d1be2e1de5848281e7b	333	Gene3D	G3DSA:1.20.1440.80		3	243	2.3E-94	T	18-06-2019
DP01542	ecd4fe6bf5c9988837fcac5101559b6f	933	Gene3D	G3DSA:3.30.50.10		563	634	1.5E-24	T	18-06-2019
DP01542	ecd4fe6bf5c9988837fcac5101559b6f	933	Gene3D	G3DSA:1.10.565.10		665	916	2.1E-73	T	18-06-2019
DP01170	34f2a90c941f3284e21e9edbf5a86bcc	1085	Gene3D	G3DSA:1.10.20.10		871	920	2.7E-27	T	18-06-2019
DP01113	b2ecadce2b26178d4b837e2ce1c25236	708	Gene3D	G3DSA:3.40.50.300		212	459	9.5E-81	T	18-06-2019
DP01113	b2ecadce2b26178d4b837e2ce1c25236	708	Gene3D	G3DSA:3.40.50.300		460	625	2.2E-54	T	18-06-2019
DP01772	1e6544f1539195eeda77573e594ae6bf	1038	Gene3D	G3DSA:3.30.200.20		121	193	9.2E-24	T	18-06-2019
DP01772	1e6544f1539195eeda77573e594ae6bf	1038	Gene3D	G3DSA:4.10.680.10		446	489	2.1E-26	T	18-06-2019
DP01772	1e6544f1539195eeda77573e594ae6bf	1038	Gene3D	G3DSA:2.30.30.40		374	444	2.1E-17	T	18-06-2019
DP01772	1e6544f1539195eeda77573e594ae6bf	1038	Gene3D	G3DSA:1.10.510.10		194	373	2.2E-47	T	18-06-2019
DP01344	6621eb65913749adc8191ef1f06ec6c6	925	Gene3D	G3DSA:2.60.40.340		397	569	1.4E-90	T	18-06-2019
DP01344	6621eb65913749adc8191ef1f06ec6c6	925	Gene3D	G3DSA:2.60.40.10		570	676	7.0E-44	T	18-06-2019
DP01430	d7deecdeee69be6bfef3e8538021c314	99	Gene3D	G3DSA:3.30.710.10		5	99	4.9E-26	T	18-06-2019
DP01873	bcd30a090583a9af8d5b1a9c514b8fe9	208	Gene3D	G3DSA:2.10.25.10		104	148	2.2E-17	T	18-06-2019
DP01767	0c37aad283de1f8ddcbeb2cfa6d41c39	765	Gene3D	G3DSA:1.25.40.20		172	302	6.7E-19	T	18-06-2019
DP01767	0c37aad283de1f8ddcbeb2cfa6d41c39	765	Gene3D	G3DSA:1.25.40.20		79	171	1.3E-15	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:2.10.25.10		550	588	3.3E-15	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:2.10.25.10		509	549	6.2E-6	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:2.10.25.10		590	630	1.6E-16	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:1.20.5.630		748	787	7.1E-27	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:1.20.5.100		711	747	3.5E-30	T	18-06-2019
DP01842	e3bf58cfa4245d3c4fb974a14d27d975	788	Gene3D	G3DSA:3.40.50.410		134	377	2.2E-114	T	18-06-2019
DP02193	092cd4a4e88af5efc063464886492812	215	Gene3D	G3DSA:3.10.110.10		2	154	1.2E-61	T	18-06-2019
DP02193	092cd4a4e88af5efc063464886492812	215	Gene3D	G3DSA:1.10.8.10		160	215	3.6E-25	T	18-06-2019
DP01547	7729b3238384b417c4d5cff9e8f6a4a1	412	Gene3D	G3DSA:1.20.1070.10		8	306	1.4E-85	T	18-06-2019
DP02295	1c48a008a6791562d92c104890a7a512	1514	Gene3D	G3DSA:3.40.50.300		691	870	5.3E-30	T	18-06-2019
DP02295	1c48a008a6791562d92c104890a7a512	1514	Gene3D	G3DSA:3.40.50.300		1245	1396	2.4E-24	T	18-06-2019
DP01973	2f58b30ecbfee1c25712427b1208e300	266	Gene3D	G3DSA:1.10.490.10		26	205	1.0E-13	T	18-06-2019
DP02262	95d226964d891f978eacdb8d553bf5c3	847	Gene3D	G3DSA:3.30.505.10		542	650	6.7E-37	T	18-06-2019
DP02262	95d226964d891f978eacdb8d553bf5c3	847	Gene3D	G3DSA:1.10.238.10		416	541	2.4E-41	T	18-06-2019
DP02262	95d226964d891f978eacdb8d553bf5c3	847	Gene3D	G3DSA:1.20.1050.20		114	273	1.3E-22	T	18-06-2019
DP02262	95d226964d891f978eacdb8d553bf5c3	847	Gene3D	G3DSA:1.10.532.10		1	113	7.7E-23	T	18-06-2019
DP02262	95d226964d891f978eacdb8d553bf5c3	847	Gene3D	G3DSA:2.60.40.630		275	415	3.9E-43	T	18-06-2019
DP01389	420dfce8d910d2eb7aa5c8d92bdae351	136	Gene3D	G3DSA:1.10.20.10		2	134	5.7E-86	T	18-06-2019
DP01760	5f3c51957684d959aef27fe1997c2728	567	Gene3D	G3DSA:3.30.200.20		225	328	3.2E-17	T	18-06-2019
DP01760	5f3c51957684d959aef27fe1997c2728	567	Gene3D	G3DSA:1.10.510.10		330	536	1.1E-40	T	18-06-2019
DP01760	5f3c51957684d959aef27fe1997c2728	567	Gene3D	G3DSA:2.10.60.10		49	157	1.8E-54	T	18-06-2019
DP01114	e8c571a646fa824507b79bb581464cbf	377	Gene3D	G3DSA:2.30.30.40		220	264	5.0E-17	T	18-06-2019
DP01114	e8c571a646fa824507b79bb581464cbf	377	Gene3D	G3DSA:3.30.505.10		277	361	1.1E-27	T	18-06-2019
DP01114	e8c571a646fa824507b79bb581464cbf	377	Gene3D	G3DSA:2.30.30.40		109	157	6.9E-21	T	18-06-2019
DP01114	e8c571a646fa824507b79bb581464cbf	377	Gene3D	G3DSA:2.30.30.40		158	219	4.1E-15	T	18-06-2019
DP01114	e8c571a646fa824507b79bb581464cbf	377	Gene3D	G3DSA:2.30.30.40		3	58	5.7E-19	T	18-06-2019
DP01629	18f1658de8449492aa71445de2cfca09	398	Gene3D	G3DSA:1.10.8.10		354	398	1.0E-22	T	18-06-2019
DP01629	18f1658de8449492aa71445de2cfca09	398	Gene3D	G3DSA:1.10.8.10		142	189	1.9E-22	T	18-06-2019
DP01629	18f1658de8449492aa71445de2cfca09	398	Gene3D	G3DSA:3.10.20.90		4	73	3.7E-17	T	18-06-2019
DP01629	18f1658de8449492aa71445de2cfca09	398	Gene3D	G3DSA:1.10.10.540		262	314	5.3E-12	T	18-06-2019
DP01845	2f93709b76736e8175c78afbfbd86168	457	Gene3D	G3DSA:1.10.150.160		259	330	6.2E-16	T	18-06-2019
DP01845	2f93709b76736e8175c78afbfbd86168	457	Gene3D	G3DSA:1.25.40.10		331	397	5.9E-17	T	18-06-2019
DP01845	2f93709b76736e8175c78afbfbd86168	457	Gene3D	G3DSA:3.10.50.40		142	258	1.5E-30	T	18-06-2019
DP01845	2f93709b76736e8175c78afbfbd86168	457	Gene3D	G3DSA:3.10.50.40		23	140	3.2E-49	T	18-06-2019
DP01661	302a699e3d7077f606ffe36df8107936	195	Gene3D	G3DSA:1.10.437.10		1	195	9.0E-95	T	18-06-2019
DP01651	8b71f91e0250a24e12f8ab8d23745763	793	Gene3D	G3DSA:2.30.280.10		430	622	3.1E-78	T	18-06-2019
DP01651	8b71f91e0250a24e12f8ab8d23745763	793	Gene3D	G3DSA:3.30.40.10		317	366	6.8E-15	T	18-06-2019
DP01651	8b71f91e0250a24e12f8ab8d23745763	793	Gene3D	G3DSA:3.30.40.10		713	783	7.5E-15	T	18-06-2019
DP01651	8b71f91e0250a24e12f8ab8d23745763	793	Gene3D	G3DSA:3.10.20.90		1	74	3.1E-19	T	18-06-2019
DP01651	8b71f91e0250a24e12f8ab8d23745763	793	Gene3D	G3DSA:2.30.30.30		210	285	1.1E-38	T	18-06-2019
DP01538	4aa48e260bc060f53a93ebe60cfd8dbf	577	Gene3D	G3DSA:1.10.1900.10		491	576	1.2E-23	T	18-06-2019
DP01538	4aa48e260bc060f53a93ebe60cfd8dbf	577	Gene3D	G3DSA:3.30.70.330		207	295	4.3E-28	T	18-06-2019
DP01538	4aa48e260bc060f53a93ebe60cfd8dbf	577	Gene3D	G3DSA:3.30.70.330		315	403	2.0E-31	T	18-06-2019
DP01538	4aa48e260bc060f53a93ebe60cfd8dbf	577	Gene3D	G3DSA:3.30.70.330		35	122	2.4E-26	T	18-06-2019
DP01538	4aa48e260bc060f53a93ebe60cfd8dbf	577	Gene3D	G3DSA:3.30.70.330		123	206	6.1E-25	T	18-06-2019
DP01622	802c18f8af7418ee101c349d3b8a5070	339	Gene3D	G3DSA:3.40.50.300		98	337	7.0E-93	T	18-06-2019
DP01622	802c18f8af7418ee101c349d3b8a5070	339	Gene3D	G3DSA:1.10.150.20		34	97	1.5E-37	T	18-06-2019
DP01534	2b6c54798a6b178e5b71e59a8ac995cd	1333	Gene3D	G3DSA:1.20.900.10		199	391	2.7E-64	T	18-06-2019
DP01534	2b6c54798a6b178e5b71e59a8ac995cd	1333	Gene3D	G3DSA:1.10.840.10		762	998	1.9E-78	T	18-06-2019
DP01534	2b6c54798a6b178e5b71e59a8ac995cd	1333	Gene3D	G3DSA:1.10.20.10		16	169	6.8E-66	T	18-06-2019
DP01534	2b6c54798a6b178e5b71e59a8ac995cd	1333	Gene3D	G3DSA:2.30.29.30		423	549	4.4E-42	T	18-06-2019
DP02328	aa5ebc040a73c561149ab7792b896666	464	Gene3D	G3DSA:3.30.200.20		50	145	2.5E-35	T	18-06-2019
DP02328	aa5ebc040a73c561149ab7792b896666	464	Gene3D	G3DSA:1.10.510.10		146	360	1.5E-63	T	18-06-2019
DP02138	3008b7b956e272256e449cf7682c930a	215	Gene3D	G3DSA:1.10.30.10		8	78	9.5E-30	T	18-06-2019
